1.8307130814770867e-08,1.8310150860789687e-08,1.8310860515347027e-08,1.8308014510665105e-08,1.8299856661269098e-08,1.8324245450868082e-08,1.830017793205685e-08,1.8300283909783444e-08,1.8302277922377375e-08,1.830293703403152e-08,1.830021750803823e-08,1.8300158617645668e-08,1.831470680321856e-08,1.8308446408238366e-08,1.8302639605283222e-08,1.830483710787978e-08,1.8301624538780148e-08,1.8308328509492044e-08,1.8303296805272096e-08,1.8301156878147706e-08,1.8299847720504303e-08,1.830197656274568e-08,1.8300799490417186e-08,1.830608761452246e-08,1.8300806762377997e-08,1.830116033371687e-08,1.83011217118334e-08,1.8304481624875635e-08,1.8312304617129627e-08,1.8315647363348342e-08,1.830262852040021e-08,1.8311580418650664e-08
2.0054266813146482e-08,2.008358454888559e-08,2.006363391746091e-08,2.00787278435699e-08,2.005404889718343e-08,2.0056330322232307e-08,2.006542706295411e-08,2.005577325742136e-08,2.005803191595934e-08,2.0054908990430054e-08,2.0073422431210464e-08,2.0057488083619068e-08,2.0056968808024322e-08,2.0055405378083258e-08,2.0061453699649068e-08,2.0054366112187694e-08,2.0080416322787453e-08,2.005877292043934e-08,2.005469035976093e-08,2.0058584689064407e-08,2.0077454566946873e-08,2.0055020689274672e-08,2.0054040671124707e-08,2.0073248865187798e-08,2.0061646580082915e-08,2.005818486305877e-08,2.0062891840921804e-08,2.0056248783290043e-08,2.008824658353281e-08,2.0076587201739438e-08,2.0059702753039144e-08,2.0085885166915007e-08
2.006833458093049e-08,2.0057546856050434e-08,2.0057554960678514e-08,2.0074536800224196e-08,2.005392849349641e-08,2.0054455755758038e-08,2.0053835390887453e-08,2.007411253543423e-08,2.0065461396601147e-08,2.0080585239751203e-08,2.0058754324203676e-08,2.0080536840966223e-08,2.0056360124781625e-08,2.0056960939318635e-08,2.0056839942356186e-08,2.005692326806363e-08,2.006271827142969e-08,2.006142735613836e-08,2.0060299039947882e-08,2.0060480953459914e-08,2.005631947327169e-08,2.0055987953737642e-08,2.0054898026977686e-08,2.0054270622599235e-08,2.0054698585819652e-08,2.0056159257680894e-08,2.00565900797256e-08,2.0060639024932492e-08,2.00557823196168e-08,2.0079076883811053e-08,2.0057182192889655e-08,2.0076625108916835e-08
2.005444431352199e-08,2.005638718646785e-08,2.0075592278845367e-08,2.0073413969229348e-08,2.0054658652485235e-08,2.005932557558321e-08,2.0054264783520015e-08,2.0057738421563887e-08,2.0055281879649556e-08,2.0063142539689105e-08,2.005693840873013e-08,2.0060073734062822e-08,2.0057006479279327e-08,2.0057039262083576e-08,2.005414497657787e-08,2.0054012297987533e-08,2.005379617225911e-08,2.0054077981557228e-08,2.0054384229639677e-08,2.0060007811101288e-08,2.0055077553510214e-08,2.0054303290911735e-08,2.0059733030902693e-08,2.005475485331032e-08,2.0081655262293996e-08,2.0056160569131842e-08,2.009268701072542e-08,2.0073609829918126e-08,2.0055496693927033e-08,2.0056476712076998e-08,2.0053990485574547e-08,2.006313514629765e-08
2.0059024930657587e-08,2.0060423495948942e-08,2.0054062126184657e-08,2.0054712175643363e-08,2.0060268404731296e-08,2.005507564531439e-08,2.0055915594952012e-08,2.005456328432742e-08,2.005501711574431e-08,2.005741667893135e-08,2.0063193679337177e-08,2.005541014510337e-08,2.0058561325808633e-08,2.0084130643305276e-08,2.0059345958584052e-08,2.0059191821464317e-08,2.0053952456966506e-08,2.0053903579397847e-08,2.0066037536431436e-08,2.0062403200543644e-08,2.0056169270504798e-08,2.0054338693148432e-08,2.0066962241188646e-08,2.0057466389167278e-08,2.00556046943412e-08,2.0054748653408616e-08,2.005747616259934e-08,2.0055779339361868e-08,2.005404233992869e-08,2.005494916315631e-08,2.0062276839816207e-08,2.0058459164473685e-08
2.0055146335296037e-08,2.0055093048060302e-08,2.005552101128072e-08,2.0073592781055805e-08,2.0054704903682552e-08,2.007510781221189e-08,2.0053931834573824e-08,2.005564725404696e-08,2.006260311701591e-08,2.005395567314383e-08,2.0055315137768037e-08,2.005448722711134e-08,2.0061356902079108e-08,2.00774350166133e-08,2.0054027913968264e-08,2.005487930931138e-08,2.0068702220876755e-08,2.0057753322838545e-08,2.0059253574150615e-08,2.0066027166254496e-08,2.0054500341620818e-08,2.0053778408690714e-08,2.0061132192938924e-08,2.005832171539379e-08,2.00585772991424e-08,2.006669950344042e-08,2.0056806444845865e-08,2.0058353662061323e-08,2.007618927699073e-08,2.0089304563625232e-08,2.0060787437464755e-08,2.0059655665705112e-08
2.0053803919534152e-08,2.0060044885611417e-08,2.0058282972079677e-08,2.006144714239433e-08,2.0054976582195572e-08,2.005937218760301e-08,2.0054310680833742e-08,2.0053747176729253e-08,2.006027447973291e-08,2.007482326205068e-08,2.005572915034226e-08,2.006330800108369e-08,2.0057269813772427e-08,2.0053981541340304e-08,2.0078806402257232e-08,2.0054910898625877e-08,2.0057539341228336e-08,2.005880260502746e-08,2.0054077742165388e-08,2.005916523856177e-08,2.0059239505543225e-08,2.0053874373593406e-08,2.0061291215039967e-08,2.0060799358484482e-08,2.0057182671673335e-08,2.0058828952007612e-08,2.005413031469505e-08,2.0054028035398908e-08,2.0055881261304975e-08,2.005869400439897e-08,2.005439770150219e-08,2.0053791283808353e-08
2.0055132863433522e-08,2.0053927778790337e-08,2.0059134603345186e-08,2.0065662263701878e-08,2.0056590676470476e-08,2.0059117436521667e-08,2.0065723537604496e-08,2.0078778625864935e-08,2.0070736288235747e-08,2.0062016128225002e-08,2.0063585161322894e-08,2.007385981050991e-08,2.005964028911622e-08,2.0060616851697022e-08,2.0054922462292568e-08,2.005750214875701e-08,2.0057645440385574e-08,2.005649709507784e-08,2.0059066175442952e-08,2.0057110548810098e-08,2.0058565974867548e-08,2.0061033129820105e-08,2.0054012776771213e-08,2.0053904176142723e-08,2.005504166902039e-08,2.0062224981992616e-08,2.0054264544128175e-08,2.0056749223257286e-08,2.0102800129401244e-08,2.0120472669915568e-08,2.005441868124791e-08,2.00607434518163e-08
2.0060131073612597e-08,2.0081183074033282e-08,2.0054966569371668e-08,2.0063544509812958e-08,2.0076611040309444e-08,2.0057920099153526e-08,2.006888914080074e-08,2.0071235656143882e-08,2.0054231286009694e-08,2.0057325127165182e-08,2.005479383601627e-08,2.0071204302751777e-08,2.0057876467388658e-08,2.0054064749086553e-08,2.0054907085703677e-08,2.0056674363000404e-08,2.005401384883032e-08,2.005809414395987e-08,2.006016027941704e-08,2.0053943634162907e-08,2.005379462141632e-08,2.0059981464121135e-08,2.0061186670194964e-08,2.0067707776766364e-08,2.005528283027802e-08,2.0058548093337958e-08,2.0064213634291006e-08,2.0055504680593916e-08,2.0053998114888394e-08,2.0054184434598055e-08,2.0056262255152557e-08,2.0054619551818087e-08
2.0054975988920143e-08,2.0054622056758786e-08,2.0054764866134223e-08,2.005524146753146e-08,2.0055542469810117e-08,2.0054113984008248e-08,2.0065555453308015e-08,2.0080197216804097e-08,2.0053815004417164e-08,2.0054361941912457e-08,2.0054753899212407e-08,2.0053956627241742e-08,2.0056279182584236e-08,2.0054169297401003e-08,2.0058265444433676e-08,2.0054838657801444e-08,2.0061308742685968e-08,2.0078321217448236e-08,2.0055559515202992e-08,2.0054823756526785e-08,2.005508422872615e-08,2.00541795461473e-08,2.006067466656103e-08,2.0074100853806343e-08,2.005397081381033e-08,2.005485057882117e-08,2.0056280136682147e-08,2.0056424500369818e-08,2.0058542368750487e-08,2.0064151763643512e-08,2.0053751468435133e-08,2.005742073124539e-08
