1.3435498351643815e-06,1.3415248184545092e-06,1.3438632202600331e-06,1.3445466766626168e-06,1.3512377319280233e-06,1.3503661498992514e-06,1.3446406174066894e-06,1.342935272208301e-06,1.3510827407969828e-06,1.350939933808526e-06,1.3427231064788714e-06,1.3427505035634724e-06,1.34327835088488e-06,1.3435007553130873e-06,1.3983189927069262e-06,1.3981372452009921e-06,1.345755317627706e-06,1.3637923355069859e-06,1.3550844649712346e-06,1.3538540953872413e-06,1.3452858581564087e-06,1.3440347594873003e-06,1.3447708129277203e-06,1.3432700805005027e-06,1.3931986541093622e-06,1.390205497719954e-06,1.3968938674668863e-06,1.3995617370587965e-06,1.34740874480066e-06,1.3474376296951363e-06,1.3429864349490117e-06,1.3426969375229802e-06
1.3747463302182794e-06,1.3727288894482825e-06,1.3790051650586221e-06,1.3755424499439783e-06,1.371511314407492e-06,1.3635147324553287e-06,1.3699607619432896e-06,1.362633865298335e-06,1.3708565139713969e-06,1.3639929580255838e-06,1.3812607193575133e-06,1.3711623306766896e-06,1.37304730984944e-06,1.3688501434572231e-06,1.3802003173690736e-06,1.366906654420852e-06,1.3791522598394224e-06,1.3699157332958123e-06,1.3742154159057662e-06,1.3709999847622e-06,1.3764629593904232e-06,1.3735733566111463e-06,1.3753508987246477e-06,1.364433463990622e-06,1.3720608520451094e-06,1.3630892791161031e-06,1.3712081528005626e-06,1.3623257979489267e-06,1.3746644668133357e-06,1.3665638122217771e-06,1.3726571502781226e-06,1.3633788604749952e-06
1.3691329040499411e-06,1.3600631942889407e-06,1.3699204940431642e-06,1.3632819518827333e-06,1.3698197860456673e-06,1.3639725418013171e-06,1.3763918303988376e-06,1.3684446029671449e-06,1.370821479884654e-06,1.360298416130945e-06,1.3720007094875086e-06,1.36386920923659e-06,1.368807548529638e-06,1.3604928055244159e-06,1.3619408034681868e-06,1.3616222305223857e-06,1.371743141187487e-06,1.3619213867777091e-06,1.373358581524542e-06,1.3652811888809069e-06,1.3613430632775092e-06,1.359387550414759e-06,1.372339515692822e-06,1.3680897751333632e-06,1.3599940491548779e-06,1.3599868010638616e-06,1.362336486843141e-06,1.36161795805112e-06,1.3691743774302267e-06,1.3652640837857888e-06,1.3714274520459924e-06,1.3724835815631664e-06
1.3756592255331768e-06,1.3697104415122396e-06,1.3692445374191564e-06,1.3653118362544348e-06,1.3696147078690046e-06,1.3677163619441046e-06,1.3752544174572279e-06,1.37075885775495e-06,1.374790824848482e-06,1.3757089843968728e-06,1.3691823044226226e-06,1.3646719817517194e-06,1.3755456390596166e-06,1.3708305435233825e-06,1.3713833617590154e-06,1.3665247192706786e-06,1.3662015609927636e-06,1.3651046142371115e-06,1.3694037932499015e-06,1.365314773571491e-06,1.3739892653630292e-06,1.3704160080063588e-06,1.3706939926416695e-06,1.365683006238072e-06,1.3782533188066992e-06,1.3728110351829415e-06,1.3714354324401157e-06,1.368029365567125e-06,1.3688969955349961e-06,1.3647480849865445e-06,1.3680626144152441e-06,1.3679916763820188e-06
1.3667052993771023e-06,1.3625553741958285e-06,1.3727896270854245e-06,1.3676974562892852e-06,1.386084724441794e-06,1.367033081067781e-06,1.3735236511491777e-06,1.3678382263515587e-06,1.3717303009030957e-06,1.3646014328516642e-06,1.3733785476643945e-06,1.3707039338006766e-06,1.3709366684100388e-06,1.366083663967288e-06,1.3694676666009542e-06,1.3684176788375524e-06,1.3719545287615986e-06,1.369129394523938e-06,1.369055984468126e-06,1.3676960296526985e-06,1.3687600326495186e-06,1.3652821960752348e-06,1.365010711684711e-06,1.3627133330640362e-06,1.3689264373173415e-06,1.365575561518284e-06,1.3673150635051812e-06,1.3621716995482203e-06,1.3665406188856366e-06,1.3622607802910025e-06,1.391344200185607e-06,1.3660255814285094e-06
1.3772487488239449e-06,1.3602848739635576e-06,1.3664087524789537e-06,1.3629491653066594e-06,1.3638918837655112e-06,1.3608824462885138e-06,1.367958297748828e-06,1.3686211852714791e-06,1.370515205323386e-06,1.3673424987814542e-06,1.37090517426941e-06,1.366653625489711e-06,1.3699133072364589e-06,1.3646819229107265e-06,1.363653221120309e-06,1.3623472213675214e-06,1.3677983932147697e-06,1.3677285309876552e-06,1.3697139968904537e-06,1.3746737975717238e-06,1.3657590484106308e-06,1.3635591049609985e-06,1.3736289291577108e-06,1.3685630722015674e-06,1.3653503646571252e-06,1.3641344757120422e-06,1.3636985701781512e-06,1.3594069442346424e-06,1.3685916061545456e-06,1.3652267226715864e-06,1.3633858184647352e-06,1.35968958281385e-06
1.3600936202839975e-06,1.3570153426512022e-06,1.3636466140720671e-06,1.3577949142806744e-06,1.3579352111658949e-06,1.3544203719684234e-06,1.355423271176548e-06,1.355748023956771e-06,1.357069091767471e-06,1.354615585369423e-06,1.3616884841916033e-06,1.3581821212138578e-06,1.3592750168767154e-06,1.353302536033496e-06,1.3570501632420573e-06,1.3529456405203533e-06,1.3574701233087794e-06,1.354836868250331e-06,1.359562934899472e-06,1.3574041366481993e-06,1.3626315078507645e-06,1.3592935409478812e-06,1.3585548782613088e-06,1.3531235886210524e-06,1.3582913360732363e-06,1.3570100021453868e-06,1.3613843460325015e-06,1.35804400636097e-06,1.3587606124687568e-06,1.3593157882629825e-06,1.35780043031275e-06,1.3543170241936409e-06
1.3507745895147139e-06,1.3546300354772e-06,1.357383522027078e-06,1.3541496582947232e-06,1.3594068603017817e-06,1.354448432966393e-06,1.3531147537992894e-06,1.3485498581156108e-06,1.3539495544723223e-06,1.3486729278922027e-06,1.3536195831997944e-06,1.3514927977853475e-06,1.3494345397768726e-06,1.344616561871348e-06,1.3492752609645109e-06,1.346881797759103e-06,1.349554901164396e-06,1.3491897201678427e-06,1.3515575103539845e-06,1.3467419357482413e-06,1.3638136825422364e-06,1.3583715896547943e-06,1.3500521927056752e-06,1.363260833664448e-06,1.3504232178052078e-06,1.3461026611150118e-06,1.3524336089920652e-06,1.3487144927548655e-06,1.3523025894635055e-06,1.347638481141722e-06,1.3501733170384611e-06,1.3453331909607513e-06
1.3466525574656885e-06,1.3427055969295054e-06,1.3470574493634757e-06,1.341725593628773e-06,1.3483423615401335e-06,1.345177520817309e-06,1.3457564316254889e-06,1.341235885687908e-06,1.3458357315254688e-06,1.3406708221364028e-06,1.3453628693316233e-06,1.3418537749831927e-06,1.3467376250853036e-06,1.3427771530238886e-06,1.3485583953976032e-06,1.3430226821764535e-06,1.3496723632044905e-06,1.3473579406619862e-06,1.354867187552955e-06,1.3524135894504852e-06,1.3487364807218682e-06,1.345229896476674e-06,1.358094520620412e-06,1.3442033615085336e-06,1.3850161971751263e-06,1.381393936128461e-06,1.346630699172735e-06,1.3466196746581005e-06,1.3455156098185483e-06,1.3422682799690833e-06,1.3437273330696442e-06,1.3433679885155314e-06
1.3406990889697212e-06,1.3384504546909426e-06,1.3409505844608205e-06,1.3377387237945015e-06,1.3415528334892457e-06,1.3368867416430064e-06,1.34630732728791e-06,1.3421168213456625e-06,1.3428013609928513e-06,1.3400968551513515e-06,1.3411394195195214e-06,1.3372133559341748e-06,1.3454008789270944e-06,1.3430807189740435e-06,1.3442945328012712e-06,1.340310096686892e-06,1.3442508927097307e-06,1.3429613342497149e-06,1.3405778427344472e-06,1.3397394790226613e-06,1.3418703918022246e-06,1.3399742277986348e-06,1.341207801819344e-06,1.3369786682204676e-06,1.3450530089720303e-06,1.3413951263085977e-06,1.3444363479164778e-06,1.3494568710248345e-06,1.3570833816700656e-06,1.3376459808700503e-06,1.3449944610277598e-06,1.3418076858506822e-06
