8.002500676701496e-08,8.032008647768096e-08,7.98275070143517e-08,8.031343030900917e-08,7.999104309486249e-08,7.993180894255714e-08,7.999150228310548e-08,7.99128499068269e-08,7.996702622997676e-08,7.99291987388373e-08,7.998420906152326e-08,8.024716186688652e-08,7.995681285816181e-08,7.98995304154837e-08,7.996573590796086e-08,8.009786176682576e-08,8.003556776353671e-08,8.022709656330118e-08,7.991123008449508e-08,7.996059179365966e-08,7.996791553943616e-08,7.988442946027519e-08,7.99779829932512e-08,7.997262048420328e-08,7.995378398933939e-08,7.994444799902523e-08,7.980033588789182e-08,8.064305496296997e-08,8.000744867314724e-08,7.999214268056276e-08,7.991165256598931e-08,7.969548129760362e-08
7.961585044707897e-08,7.987230205702689e-08,7.987514400592532e-08,8.0072802069453e-08,7.960000133339085e-08,7.9724736687381e-08,7.989028692062528e-08,7.874885320918734e-08,7.962473297373762e-08,7.98080306008142e-08,7.95751275983747e-08,7.97543644945331e-08,7.987987279967079e-08,7.871252584445987e-08,7.966853237534322e-08,7.977263451197647e-08,7.95888051921545e-08,7.968505429806205e-08,7.960045433214047e-08,7.968574761846314e-08,7.95894603694558e-08,8.017420340122872e-08,7.994355869650471e-08,7.880362224571558e-08,7.985010146843718e-08,8.007771300916344e-08,7.96229567487372e-08,7.975473880622586e-08,7.961960220292941e-08,7.970110034449807e-08,7.959576225208265e-08,8.013046694232973e-08
7.979326344109694e-08,8.008253955804623e-08,7.962293195606929e-08,7.973591566179383e-08,7.961981391552131e-08,7.969563389081946e-08,7.963781929049008e-08,7.972308731230004e-08,7.941567659736082e-08,7.973394012400492e-08,7.960552644153962e-08,7.96904764191475e-08,7.990436554083935e-08,7.873894262294678e-08,7.956589508084644e-08,7.969654131079196e-08,7.987109899854072e-08,7.866293001701496e-08,7.959978008675872e-08,8.017241048818846e-08,7.984521770143527e-08,7.880765962725578e-08,7.990611314984131e-08,7.870562362954914e-08,7.971316193927658e-08,7.875117064015669e-08,7.961107015980184e-08,7.971525001898572e-08,7.9696852686717e-08,7.969181871347875e-08,7.963539076089043e-08,7.971198463102569e-08
7.959915972188814e-08,7.970392560535666e-08,7.96700072303036e-08,7.968716955047972e-08,7.985368680879512e-08,7.888006257894542e-08,7.988400983760524e-08,7.877304077086311e-08,7.962735176086921e-08,8.011721801259863e-08,7.988679742720883e-08,7.95123739211201e-08,7.984455680648539e-08,7.887175226123366e-08,7.962084912910283e-08,7.968297529442614e-08,7.992655563088258e-08,7.871739435283409e-08,7.989879894504393e-08,7.875480270008728e-08,7.980745030111702e-08,7.878432989327777e-08,7.960177135502011e-08,8.012385177558201e-08,7.989702081878658e-08,7.89757590297091e-08,7.989069891051193e-08,7.891564941797657e-08,7.986507749579985e-08,8.00850982612955e-08,7.961432552106018e-08,7.979911183925159e-08
7.986815643568068e-08,8.008954524574285e-08,7.966586732660597e-08,7.971377659343748e-08,7.986297082679394e-08,7.890130662713268e-08,7.957473897868272e-08,8.013373518217515e-08,7.981941842899465e-08,7.880543422683628e-08,7.98659710865568e-08,7.96535072275506e-08,7.954549503808028e-08,7.975598096537917e-08,7.964829587536748e-08,7.973088741314305e-08,7.958742093833182e-08,8.005649042297502e-08,7.958594179513501e-08,7.969941138996628e-08,7.940766429820334e-08,7.971001195899996e-08,7.992190646788355e-08,8.010603618630041e-08,7.962620734991432e-08,7.973198652005964e-08,7.961523627864064e-08,7.970428084896897e-08,7.995434760793563e-08,7.954850054364693e-08,7.958440161048852e-08,7.969570779697843e-08
7.986991787389819e-08,8.00746746063008e-08,7.963180208292453e-08,7.970951414193461e-08,7.98865737935972e-08,7.868138456046392e-08,7.957688569898425e-08,7.969035911714606e-08,7.986405420323806e-08,7.87654876738264e-08,7.965252018377056e-08,7.968343734843231e-08,7.988615131210297e-08,7.876937675732609e-08,7.984393549098634e-08,7.869929647547069e-08,7.983927822335923e-08,7.960789728117534e-08,7.961608362166972e-08,7.967936086622496e-08,7.958092021476126e-08,7.969219493336732e-08,7.958464003088306e-08,7.973636722419242e-08,7.960165118725548e-08,7.9711134907956e-08,7.966255950730972e-08,7.972678185003135e-08,7.960916233173965e-08,7.971371412257566e-08,7.985074138711079e-08,7.866005801576703e-08
7.978071737274606e-08,7.867055988597382e-08,7.984043740721924e-08,7.878757334045527e-08,7.957470034986036e-08,7.97017521841914e-08,7.961279058221749e-08,7.97188920986791e-08,7.993101787395762e-08,8.009229039707133e-08,7.988324403351843e-08,7.880228328205341e-08,7.960131883505417e-08,7.970020246550469e-08,7.958697938875714e-08,8.008526563435536e-08,7.95723757718303e-08,8.007902384254972e-08,7.985843658575575e-08,7.884641933797454e-08,7.962743329981148e-08,7.972902155151118e-08,7.959206247548645e-08,7.969749402786386e-08,7.961442422682596e-08,7.969783162586896e-08,7.987993907998536e-08,8.008448028340442e-08,7.960083771296755e-08,7.97019109738395e-08,7.958287334686176e-08,7.97107090957927e-08
7.997550964533584e-08,8.053993320877861e-08,7.997949647703395e-08,8.07260079407901e-08,7.960732555101213e-08,7.964941120541802e-08,7.962983798737167e-08,7.988705921085915e-08,7.963010788258895e-08,7.967526531593716e-08,7.960314035715399e-08,7.98960652359515e-08,7.966620636096211e-08,7.989644241340743e-08,7.961166047926183e-08,7.990206623426088e-08,7.963963508106353e-08,7.964844894042811e-08,7.962562227625813e-08,7.963953018580439e-08,7.999905824590536e-08,7.967428589106262e-08,7.958493280363355e-08,7.997499799905494e-08,7.960704994508516e-08,7.990483284064931e-08,7.965611124177707e-08,8.00269613285276e-08,7.997458600916829e-08,7.967100858208287e-08,7.999931860014353e-08,8.058514452263799e-08
7.982043218057733e-08,7.865525674527474e-08,7.958562279336556e-08,7.968644190337049e-08,7.962246131865136e-08,7.969317007000543e-08,7.957802724417595e-08,7.967585611418082e-08,7.961856508115206e-08,7.970462417850044e-08,7.959535598678347e-08,7.971454572125447e-08,7.985551643552302e-08,8.006416463840482e-08,7.984789943821236e-08,7.873363352256524e-08,7.958258485540881e-08,8.011029290627691e-08,7.960661125433477e-08,7.975572443447154e-08,7.959471082924496e-08,7.967376804834947e-08,7.984552002210377e-08,8.237360286239559e-08,7.961455774502246e-08,8.007417583166809e-08,7.988072348030784e-08,8.004940795641735e-08,7.985208558963786e-08,7.888678931616822e-08,7.961801004596758e-08,7.96771821992559e-08
7.98924560535541e-08,7.874686765163563e-08,7.961675310697025e-08,7.968688869181006e-08,7.982043218057733e-08,7.883305883082947e-08,7.984032964619692e-08,7.867872429262457e-08,7.963921880987934e-08,7.972670841571716e-08,7.960077094693041e-08,7.975360918205388e-08,7.957462262730974e-08,7.969923734862938e-08,7.962370729419632e-08,7.970424795167297e-08,7.959178686262058e-08,7.971214532886961e-08,7.958755111198146e-08,7.975893020345515e-08,7.959843206090111e-08,7.973262786814539e-08,7.957103824451917e-08,7.97931814164321e-08,7.981769418324847e-08,7.869578218244744e-08,7.9615870000882e-08,8.017181396535733e-08,7.960736370105082e-08,7.971454667882183e-08,7.961451625737581e-08,7.976008987997663e-08
