3.186123442161515e-08,3.1844665050739795e-08,3.1886142969062004e-08,3.1941830874737676e-08,3.196390867266086e-08,3.186222839041131e-08,3.184844207804183e-08,3.184728145783078e-08
3.184424066104974e-08,3.186500167895456e-08,3.1851466658627814e-08,3.183920001953444e-08,3.185553622275794e-08,3.185479211659237e-08,3.1871909139669086e-08,3.184540700584826e-08
3.184245443016431e-08,3.184092307179087e-08,3.18465046902916e-08,3.184743237877319e-08,3.1850986723092056e-08,3.1843328945901916e-08,3.18443951624614e-08,3.18415877831324e-08
3.1876493930549366e-08,3.198501039025636e-08,3.185040044900722e-08,3.184427047053795e-08,3.1853337044418506e-08,3.183665085032539e-08,3.185095262536741e-08,3.184153652552313e-08
3.18371016980179e-08,3.184227609365209e-08,3.1846983432337606e-08,3.183640408244148e-08,3.184635949393666e-08,3.1836709733779056e-08,3.1848530056277635e-08,3.184193873850827e-08
3.185615801704067e-08,3.184693765645452e-08,3.1853350158927984e-08,3.184594846161737e-08,3.183588314498165e-08,3.184216832569087e-08,3.184558797220127e-08,3.184341693107662e-08
3.1846833468962554e-08,3.1846075061736645e-08,3.1849060777577876e-08,3.183739209072778e-08,3.1854601859060416e-08,3.185025977681111e-08,3.1926095725443027e-08,3.187747025373833e-08
3.195056867688617e-08,3.201396418101021e-08,3.1943021054636755e-08,3.192805934221221e-08,3.197137737193101e-08,3.192340373991964e-08,3.19038805929317e-08,3.203259014983306e-08
3.1873598808906944e-08,3.185199785177284e-08,3.18511218996842e-08,3.1864163876904605e-08,3.184582567788974e-08,3.186943865057801e-08,3.1872900013718564e-08,3.184745622081264e-08
3.189289712879351e-08,3.187266206516881e-08,3.20191814937032e-08,3.189276719106626e-08,3.1867833615029095e-08,3.185937690747265e-08,3.1848211526352976e-08,3.1839429613655934e-08
3.193954586921954e-08,3.188549637517246e-08,3.193569707987676e-08,3.194860268007638e-08,3.203226804637804e-08,3.1961819649262146e-08,3.188291287231637e-08,3.189225148553243e-08
3.184013819962361e-08,3.184819555301921e-08,3.184784674870045e-08,3.183599590894648e-08,3.1883658171971696e-08,3.1888218399167556e-08,3.1847568277010296e-08,3.18396017537359e-08
3.18471145635546e-08,3.1843755486649084e-08,3.184502720549043e-08,3.18402721896649e-08,3.184277176659922e-08,3.1837195872685964e-08,3.19226992132049e-08,3.195759749191618e-08
3.1837890386576806e-08,3.1838371515602315e-08,3.183754420515994e-08,3.183560633168714e-08,3.183904600384535e-08,3.1843764784766915e-08,3.18421497363941e-08,3.18542947783107e-08
3.1852277038169063e-08,3.184522032184667e-08,3.184003592032747e-08,3.185259127985729e-08,3.188296342215846e-08,3.185213685169552e-08,3.184470915434945e-08,3.183604526529882e-08
3.184057641159033e-08,3.1853432419515215e-08,3.184353709190235e-08,3.186079359368543e-08,3.183598804024079e-08,3.1841067546500845e-08,3.183652233507139e-08,3.184183192117551e-08
3.183829927477788e-08,3.184589195820431e-08,3.184233308278772e-08,3.183960199659719e-08,3.1835372449329213e-08,3.1838858369215295e-08,3.1835793737333695e-08,3.1838633542113914e-08
3.184167551850692e-08,3.183910131376866e-08,3.1835811376002e-08,3.1841521745679113e-08,3.1935776953484485e-08,3.193988585420415e-08,3.191888665876608e-08,3.185723686238706e-08
3.184265351396931e-08,3.1835475686192716e-08,3.1837014434488164e-08,3.183597278855199e-08,3.187901663481707e-08,3.193198895579119e-08,3.192988085737314e-08,3.192954588226993e-08
3.1845970388522105e-08,3.1842532159653825e-08,3.183654117416834e-08,3.183609557227962e-08,3.183873891615674e-08,3.185035776787082e-08,3.189839411360529e-08,3.183574795451172e-08
3.183618282887046e-08,3.1843625312999446e-08,3.184168147901678e-08,3.184141612183611e-08,3.183971571812938e-08,3.183718252225409e-08,3.184586643695253e-08,3.183646034993215e-08
3.192849087896299e-08,3.1912517545196195e-08,3.184190320443259e-08,3.1842029096784685e-08,3.184144258677746e-08,3.183737063566783e-08,3.1933548687301805e-08,3.1843738319825565e-08
3.1838871719647166e-08,3.183828544556233e-08,3.192909860116888e-08,3.192858719774927e-08,3.194230079744953e-08,3.194608092643714e-08,3.183727764755062e-08,3.184973931119606e-08
3.184417367296799e-08,3.183620572028145e-08,3.1848291399960704e-08,3.183570074921649e-08,3.19204461543543e-08,3.183926224753497e-08,3.184178280768446e-08,3.1843509669393644e-08
3.1840380908254584e-08,3.1836002584162415e-08,3.183975481879653e-08,3.183621382490953e-08,3.183639287612783e-08,3.18379914723832e-08,3.184017562801733e-08,3.1835261343760024e-08
3.1838785885529575e-08,3.184055352017934e-08,3.1837231635745145e-08,3.183761501657223e-08,3.1836235286908376e-08,3.184270358502772e-08,3.1846499208565415e-08,3.185090827889647e-08
3.18404133337058e-08,3.1846196173190844e-08,3.1838989257571004e-08,3.189835405537078e-08,3.18588111378193e-08,3.186395097082295e-08,3.1844077347242816e-08,3.183585858129723e-08
3.194909262843604e-08,3.188603400761103e-08,3.1839367156671905e-08,3.184636688385867e-08,3.1838491204583264e-08,3.183608483781075e-08,3.183965158887192e-08,3.184367800002086e-08
3.183639955828266e-08,3.1841662168075047e-08,3.18422253148265e-08,3.183688569025067e-08,3.186547327393985e-08,3.185742830646987e-08,3.183813476748121e-08,3.183784055837968e-08
3.1849394080407656e-08,3.184312129256295e-08,3.184213375612144e-08,3.184588361071494e-08,3.183691119762466e-08,3.184373688347453e-08,3.1841088536654905e-08,3.185511589232082e-08
3.183951925722628e-08,3.18487350936536e-08,3.1842401500281614e-08,3.184368396053072e-08,3.183832049391544e-08,3.1846957924963615e-08,3.184254360188987e-08,3.184009503970353e-08
3.184055375610173e-08,3.184193825972459e-08,3.184194159733256e-08,3.184190321137148e-08,3.1836123466633115e-08,3.183572840764759e-08,3.184106803222342e-08,3.183556532976306e-08
3.183967661746223e-08,3.184161162517185e-08,3.183908366816146e-08,3.1843360899508344e-08,3.184224200286634e-08,3.1841799738585586e-08,3.1901295660663465e-08,3.190027952210128e-08
3.192918848760051e-08,3.191059923246531e-08,3.192655587125337e-08,3.1935014722928035e-08,3.184503531011851e-08,3.190620398441091e-08,3.186550832229296e-08,3.1873580927377354e-08
3.183564710462772e-08,3.184215688345482e-08,3.183852625293637e-08,3.1845144028708194e-08,3.1837512258492406e-08,3.183592891392584e-08,3.184210062290305e-08,3.1843201873937854e-08
3.18427822582068e-08,3.184333348393853e-08,3.1838905095726844e-08,3.1962473633073696e-08,3.198740911036779e-08,3.194391131472463e-08,3.184342098339066e-08,3.1847129107476224e-08
3.189657234864418e-08,3.183707547593784e-08,3.184590602334225e-08,3.183907723580681e-08,3.1851347927214224e-08,3.185115408921302e-08,3.184863281435746e-08,3.184152865681744e-08
3.184352374147048e-08,3.183933591777155e-08,3.1837183236960165e-08,3.1835659983214804e-08,3.183638191267546e-08,3.1855344535813845e-08,3.1837478396690155e-08,3.184711837994625e-08
3.183869385497973e-08,3.184902143404944e-08,3.183747792484537e-08,3.184273623946243e-08,3.184248161675063e-08,3.183957123648051e-08,3.1836066248513983e-08,3.1861094713925286e-08
3.184298062730573e-08,3.183656382965694e-08,3.184485745238996e-08,3.1841665026899335e-08,3.183555555286155e-08,3.184036993786332e-08,3.18393547568685e-08,3.183557868019493e-08
3.183553361901792e-08,3.1835313316075364e-08,3.183929276479036e-08,3.183855223909404e-08,3.1835822103531974e-08,3.184000874068005e-08,3.183564019348939e-08,3.1842308755025694e-08
3.1846966508375374e-08,3.183735251127695e-08,3.1835446355488184e-08,3.1841549154310034e-08,3.184980511272695e-08,3.184166789266252e-08,3.183805894618752e-08,3.1839611287776126e-08
3.184062910555063e-08,3.183778238269319e-08,3.1839776516717766e-08,3.1835706466865066e-08,3.183851480376143e-08,3.1841390128739544e-08,3.1846876143160063e-08,3.1841295482226695e-08
3.191324091100789e-08,3.1939610484199576e-08,3.193591236599902e-08,3.2065473790088284e-08,3.1836524007344824e-08,3.191234397570408e-08,3.192032051180238e-08,3.2067252159206916e-08
3.1885931492392494e-08,3.1904841421570573e-08,3.18383946429357e-08,3.1935894727330716e-08,3.21262564675906e-08,3.2049335720041316e-08,3.201474142039418e-08,3.189139723830392e-08
3.186094236357073e-08,3.185426759866328e-08,3.186395621662674e-08,3.197335815552371e-08,3.197181987907305e-08,3.192189192841033e-08,3.187223482359336e-08,3.1909554956688346e-08
3.1838838815412274e-08,3.1842003110627015e-08,3.18477144239937e-08,3.18524374931517e-08,3.1847215885283386e-08,3.183536553125199e-08,3.184834003466808e-08,3.18414669006617e-08
3.185808753608521e-08,3.184253644789026e-08,3.187853121755513e-08,3.1871043922049314e-08,3.1844184879281645e-08,3.1838809012862956e-08,3.1843641758178e-08,3.18411416955211e-08
3.1842765091383285e-08,3.1838772771020096e-08,3.1843664878572486e-08,3.184181308207856e-08,3.184746098089386e-08,3.184931945954261e-08,3.183936309741897e-08,3.184183502286109e-08
3.183629369851726e-08,3.183599233541612e-08,3.183723354394097e-08,3.1835655452117084e-08,3.184136510014923e-08,3.186880541405923e-08,3.1839970111857685e-08,3.183586048949305e-08
3.184715771653579e-08,3.1838832383057625e-08,3.18507587943051e-08,3.1900842190069056e-08,3.195593309412992e-08,3.1978991989201067e-08,3.185277699935263e-08,3.185677743128279e-08
3.1842280388827415e-08,3.184398365135843e-08,3.1842138051296764e-08,3.1835438729643784e-08,3.1843061687464314e-08,3.183602905604266e-08,3.184515762200135e-08,3.1836308478361275e-08
3.18441987015583e-08,3.183626270247819e-08,3.18865211040853e-08,3.188807130155569e-08,3.183856940591756e-08,3.1835436349603174e-08,3.1849089143776155e-08,3.1835526943801984e-08
3.1837581876414944e-08,3.183708357362702e-08,3.1844799991409545e-08,3.1841781857055995e-08,3.184867405914282e-08,3.184015250068395e-08,3.184608006467915e-08,3.18438055507686e-08
3.183967661746223e-08,3.184385418547597e-08,3.188491368155688e-08,3.1884515049040996e-08,3.184430408254002e-08,3.1844379896894814e-08,3.184056115296263e-08,3.1837292191472244e-08
3.185839438785143e-08,3.192438745303061e-08,3.186116814130058e-08,3.183647752369456e-08,3.184397363853453e-08,3.184197926164867e-08,3.1835862397688874e-08,3.183654284644177e-08
3.1946303845342694e-08,3.187925744219111e-08,3.184331488076397e-08,3.1846755746411937e-08,3.195818686768659e-08,3.19065897452786e-08,3.1914058923332433e-08,3.1859717850024616e-08
3.184037662001815e-08,3.184077977669286e-08,3.185364413210712e-08,3.1838180300503005e-08,3.191757821929819e-08,3.184664964378525e-08,3.184845828729799e-08,3.183874630607875e-08
3.184444236775663e-08,3.188901090411811e-08,3.184524535737587e-08,3.183736253103975e-08,3.185612987982589e-08,3.18423135289847e-08,3.184499501596161e-08,3.183574175807946e-08
3.1835823297021726e-08,3.183548474144926e-08,3.184433388508934e-08,3.184538745898413e-08,3.183632469455633e-08,3.1835539100744104e-08,3.185202050032254e-08,3.1846999641593765e-08
3.1839560751811824e-08,3.1836413151575815e-08,3.194706940656822e-08,3.1904636620117e-08,3.218615174382933e-08,3.1906007287585414e-08,3.185186982224142e-08,3.184705329312143e-08
3.1966823341167405e-08,3.1941473008223475e-08,3.183870005835088e-08,3.183605933043676e-08,3.1842231990042436e-08,3.183976363813068e-08,3.183748936708142e-08,3.184331440891919e-08
3.18394706294578e-08,3.18509857655247e-08,3.1841874123528235e-08,3.193272876678144e-08,3.1888728144191525e-08,3.2164931530742624e-08,3.18608651128649e-08,3.1869942899998005e-08
3.19548273050585e-08,3.192252492900671e-08,3.1954337835482516e-08,3.1918433909816635e-08,3.183726763472672e-08,3.1837244986177016e-08,3.199207329607212e-08,3.1845230820393144e-08
3.201871323632588e-08,3.198928213293817e-08,3.185023116775154e-08,3.18506529345397e-08,3.1937719587038504e-08,3.1943623780839037e-08,3.184332943162449e-08,3.183913254573012e-08
3.1846569541194025e-08,3.1835377216349325e-08,3.18380467892454e-08,3.183606004514283e-08,3.183607315965231e-08,3.18381602748552e-08,3.183633161263355e-08,3.1835569139215814e-08
3.188105845292055e-08,3.184191203070563e-08,3.184629225605473e-08,3.183554053015625e-08,3.184769105379903e-08,3.18522181477765e-08,3.183723593092047e-08,3.183699130715478e-08
3.1845770125105144e-08,3.1842355252553745e-08,3.1848879339380076e-08,3.184125471622501e-08,3.183584237204107e-08,3.1844749691367635e-08,3.183829498654145e-08,3.1835914370004215e-08
3.1842169762041905e-08,3.184978151354878e-08,3.1854880094828175e-08,3.18430645462886e-08,3.1838634964587165e-08,3.1839723350912674e-08,3.1843923810337404e-08,3.183549308893863e-08
3.1838690281449367e-08,3.184481263407424e-08,3.183577394066939e-08,3.1835994000750656e-08,3.184209561302165e-08,3.183692598440757e-08,3.183884620533428e-08,3.1836546655894526e-08
3.184657287880199e-08,3.1838796141214765e-08,3.188657999447786e-08,3.186952352712824e-08,3.1845058680313176e-08,3.1839628933383324e-08,3.1852047915892356e-08,3.1839503290831406e-08
3.183879637713716e-08,3.1835870981100634e-08,3.1880217077340234e-08,3.183600950223964e-08,3.1835506682231784e-08,3.183797717132286e-08,3.184516215309907e-08,3.183571648662786e-08
3.199389458224955e-08,3.1879373071919126e-08,3.188030457679236e-08,3.197022676454386e-08,3.184030104158575e-08,3.1848470687101393e-08,3.1855185031459676e-08,3.185029649743765e-08
3.195244741710512e-08,3.19291584491288e-08,3.1931721211631015e-08,3.192270970481248e-08,3.183596706396452e-08,3.184058832567116e-08,3.1840641977198825e-08,3.1864852430285584e-08
3.183662843769808e-08,3.1842839955109614e-08,3.1836812255936486e-08,3.183837175152471e-08,3.188831759065591e-08,3.184402084382976e-08,3.183643221965626e-08,3.185603236754986e-08
3.18505647203815e-08,3.184486532109565e-08,3.184200739886345e-08,3.184154367258385e-08,3.183974504189502e-08,3.1842297791573326e-08,3.1844839577799267e-08,3.184146284834766e-08
3.185686325846149e-08,3.184192728933333e-08,3.18395411980088e-08,3.184099674202745e-08,3.184025573754745e-08,3.1841696022938404e-08,3.1838234423875456e-08,3.184052014409966e-08
3.1896117212715236e-08,3.193542981450026e-08,3.192436194565662e-08,3.198755908068174e-08,3.185699176677659e-08,3.184208893780571e-08,3.1935328242971295e-08,3.195538091776973e-08
3.184945487899604e-08,3.183550143642799e-08,3.1855586529738744e-08,3.185651301779169e-08,3.1838881010826103e-08,3.186739445243392e-08,3.183557725078279e-08,3.1968497515855177e-08
3.1977143287453824e-08,3.184018945723288e-08,3.186596035653633e-08,3.184625315538758e-08,3.183628487918311e-08,3.1850105525199623e-08,3.192405843149837e-08,3.191954994069546e-08
3.184900426722592e-08,3.184546756851425e-08,3.1927234890594125e-08,3.194081282797967e-08,3.188457369657227e-08,3.193319797478722e-08,3.184349083723559e-08,3.188612556631609e-08
3.187339782384502e-08,3.183776617343703e-08,3.1840805533867034e-08,3.184833979180679e-08,3.187129354181861e-08,3.184138059469932e-08,3.1932283164892716e-08,3.187364554235739e-08
3.18406100235924e-08,3.184029197245142e-08,3.1924702402486016e-08,3.1868522168410074e-08,3.1838756325841544e-08,3.183659362526736e-08,3.1932914021370884e-08,3.19121217715046e-08
3.1843547104726255e-08,3.183764123865229e-08,3.184212160611821e-08,3.193101716369995e-08,3.186961198414773e-08,3.193218899022465e-08,3.1884642363866345e-08,3.193695496950255e-08
3.184545493278845e-08,3.184281420487434e-08,3.184090518332239e-08,3.184257674204716e-08,3.183560848274425e-08,3.184981704068557e-08,3.184540939282776e-08,3.1842127087844396e-08
3.193528175238214e-08,3.1935651061132386e-08,3.1839036469805126e-08,3.185649871673135e-08,3.184357762892054e-08,3.1917328835451286e-08,3.1837678909907297e-08,3.1837515596100374e-08
3.185826444318529e-08,3.1859967948577594e-08,3.183712029425356e-08,3.1837406870571794e-08,3.183592962863191e-08,3.184175348391882e-08,3.184980678500038e-08,3.184694290225831e-08
3.183951211016556e-08,3.183882188451115e-08,3.192686987008031e-08,3.1871361494406614e-08,3.184078741641505e-08,3.184559225349881e-08,3.1844133850655876e-08,3.183616566898584e-08
3.1835847860706146e-08,3.1835709575489535e-08,3.183748602947345e-08,3.191064405771993e-08,3.188210463689334e-08,3.194464683053955e-08,3.189426255045813e-08,3.194979190934699e-08
3.242087506794e-08,3.2349199534376094e-08,3.1935813424310844e-08,3.1846763851040016e-08,3.18976883864619e-08,3.187020945066843e-08,3.18432662460566e-08,3.1839178800396883e-08
3.1835778478706e-08,3.1843652485707974e-08,3.184184670795842e-08,3.1837749242535907e-08,3.1843768837080955e-08,3.1915291784367916e-08,3.194078278950796e-08,3.1857699867021694e-08
3.186978626140702e-08,3.185266685828969e-08,3.184381294069061e-08,3.1885643479723225e-08,3.185944413841568e-08,3.189270925824106e-08,3.190485310666791e-08,3.1838294750619056e-08
3.184153842678006e-08,3.184831547792255e-08,3.183590197020081e-08,3.184236979647537e-08,3.1842127087844396e-08,3.185356355073221e-08,3.184066366818117e-08,3.184089302638027e-08
3.1843560455158126e-08,3.184373212339331e-08,3.18465752588426e-08,3.183602714090794e-08,3.184254741828152e-08,3.1836838720877836e-08,3.184165811576101e-08,3.1888551237091445e-08
3.184961414742782e-08,3.183710503562587e-08,3.183563637709774e-08,3.183905029208178e-08,3.183587956451239e-08,3.183941888612596e-08,3.184276318318746e-08,3.1844484091325675e-08
3.184356164864788e-08,3.184489870411422e-08,3.187456631970065e-08,3.187886047500976e-08,3.1840981483399755e-08,3.1835492374232555e-08,3.183598351608197e-08,3.1838996883415405e-08
3.184543633655279e-08,3.183648967369779e-08,3.1927082297378284e-08,3.1855797048840895e-08,3.1912294869151925e-08,3.194064306794031e-08,3.1839686630286135e-08,3.191894459159128e-08
3.196119117976348e-08,3.192643428101549e-08,3.184561324365287e-08,3.184169578701601e-08,3.1871350052170566e-08,3.1942694898867696e-08,3.191946244124333e-08,3.193796491857137e-08
3.1842508553536764e-08,3.184333634276282e-08,3.188961147926328e-08,3.188568925560631e-08,3.188410330201563e-08,3.192904353410686e-08,3.1929493424232014e-08,3.191995882889653e-08
3.190659784990668e-08,3.184755587720689e-08,3.184466623729065e-08,3.184153843371895e-08,3.191321110151968e-08,3.1880548000129405e-08,3.192977286042842e-08,3.193542837814922e-08
3.184160136948666e-08,3.184103369163749e-08,3.184316230142592e-08,3.184230470965055e-08,3.183762573716331e-08,3.1840510610059436e-08,3.184306311687646e-08,3.1835530996116024e-08
3.1843021629229806e-08,3.184365057751215e-08,3.1835635419530384e-08,3.183555388058812e-08,3.19102945317562e-08,3.184290528479572e-08,3.1941476581753836e-08,3.2034302467620623e-08
3.1840736623711674e-08,3.184828090835312e-08,3.184894108859693e-08,3.185169458741477e-08,3.186484527628597e-08,3.1847067594181766e-08,3.185337972555491e-08,3.186451840581084e-08
3.184563326930068e-08,3.184459995697608e-08,3.183724808786259e-08,3.184774899356313e-08,3.18632996099133e-08,3.184291959279495e-08,3.183691191926963e-08,3.183849668630945e-08
3.184872723188681e-08,3.184407353085117e-08,3.208319854924868e-08,3.195378756731815e-08,3.193088030789548e-08,3.1907652860152513e-08,3.2294336323179795e-08,3.2318982601253765e-08
3.193176079108184e-08,3.193643356019793e-08,3.184054708782469e-08,3.18378653510476e-08,3.192455601958022e-08,3.192157792958339e-08,3.1931115147820766e-08,3.192958593356554e-08
3.183855414035097e-08,3.1835841178551316e-08,3.185036969582944e-08,3.183568262482561e-08,3.1836051940514754e-08,3.184192109290107e-08,3.1836295363851796e-08,3.184498047897888e-08
3.186758375239851e-08,3.185561609636567e-08,3.20044179005774e-08,3.190679716963407e-08,3.187608837995626e-08,3.188017368149776e-08,3.195403838751609e-08,3.189903474004607e-08
3.186886072398254e-08,3.186943817179433e-08,3.1850754020346095e-08,3.1844624041876823e-08,3.1844670060621194e-08,3.184458732818918e-08,3.183655810506947e-08,3.183786415755785e-08
3.184279179224703e-08,3.1843031884914996e-08,3.187680101129908e-08,3.194820356183792e-08,3.184320044452571e-08,3.1851869107535347e-08,3.195524072435729e-08,3.184733486649716e-08
3.186335087446146e-08,3.189393019131792e-08,3.185625171986395e-08,3.184392691202298e-08,3.193300366494123e-08,3.184289718016764e-08,3.1856569285282355e-08,3.1842925310443526e-08
3.188410329507674e-08,3.19311041843684e-08,3.1854316955015616e-08,3.1850389242693566e-08,3.18504464608127e-08,3.1840556379003626e-08,3.1880702973385855e-08,3.184477543466402e-08
3.18479564179186e-08,3.199428724731668e-08,3.1953113314997506e-08,3.1981561898764e-08,3.1937732458686696e-08,3.1850490571361245e-08,3.186756610679131e-08,3.1936415671729446e-08
3.1929459333446264e-08,3.192901182336172e-08,3.184211397333492e-08,3.1921635154641415e-08,3.1889120580275154e-08,3.1869850633525765e-08,3.185504388741878e-08,3.1869924789484916e-08
3.189695597233255e-08,3.1875089644139987e-08,3.1851246119762866e-08,3.186294651041921e-08,3.184177827658674e-08,3.1835792779766336e-08,3.185148906431623e-08,3.18373939989236e-08
3.1854195593761236e-08,3.185058831955967e-08,3.183984947224827e-08,3.183574509568743e-08,3.184442329273729e-08,3.1836752657776746e-08,3.186830067891666e-08,3.185634446511987e-08
3.193657159561436e-08,3.185984968900879e-08,3.185072994238425e-08,3.183846688376013e-08,3.183841347509375e-08,3.186912083535942e-08,3.1844428774463474e-08,3.1838395600503056e-08
3.184518813925674e-08,3.183884143831417e-08,3.1842787504010595e-08,3.1840686323669765e-08,3.1835929156787124e-08,3.183734584299991e-08,3.183568978576412e-08,3.184402608963355e-08
3.18828616147071e-08,3.1878291846532125e-08,3.187258076908783e-08,3.186070895305759e-08,3.21164526917439e-08,3.2162166360705235e-08,3.1860830071450685e-08,3.186643147273793e-08
3.19230041498364e-08,3.186189484472024e-08,3.185609006445267e-08,3.201804304325817e-08,3.1847429034226327e-08,3.1854207750703356e-08,3.186699533419546e-08,3.1879505632548266e-08
3.191786385192685e-08,3.194153141983236e-08,3.1843775269435604e-08,3.1846982717631533e-08,3.1846140384483856e-08,3.184733462363587e-08,3.1846133945190314e-08,3.184158659658154e-08
3.193692064279441e-08,3.195807408984397e-08,3.183971619691306e-08,3.184038781939291e-08,3.1936050658154524e-08,3.19409079532762e-08,3.184217023388669e-08,3.184427117830513e-08
3.1837752580143874e-08,3.186810517558092e-08,3.1842775347068475e-08,3.1844218970067395e-08,3.1851955413497723e-08,3.184018802782074e-08,3.1858304265497406e-08,3.195532941729917e-08
3.184489059254725e-08,3.1840240242997364e-08,3.200278329840156e-08,3.191830658805239e-08,3.18412172808924e-08,3.184891771840226e-08,3.194265246059258e-08,3.2001458163954943e-08
3.186522960774152e-08,3.1840109104841474e-08,3.1855541704484125e-08,3.1867855070089046e-08,3.2036844968552636e-08,3.2140696284987946e-08,3.2119166611110916e-08,3.1916381357244283e-08
3.1848317386118374e-08,3.1908034561767273e-08,3.183855461913465e-08,3.1839061262473045e-08,3.1843806980180744e-08,3.184124112293185e-08,3.1870280504942006e-08,3.184165811576101e-08
3.184278011408859e-08,3.1842190981179463e-08,3.183583927035549e-08,3.184165525693672e-08,3.1843965297984056e-08,3.1872004035982116e-08,3.183911562176789e-08,3.183540153717246e-08
3.187444948954399e-08,3.1846059560247664e-08,3.2111635683840234e-08,3.199153041782976e-08,3.18981418639952e-08,3.186645770175689e-08,3.190528726632058e-08,3.1866763589016855e-08
3.198359132400297e-08,3.202246642158846e-08,3.1986187455645965e-08,3.2003301383976e-08,3.1923167942427e-08,3.189018225879803e-08,3.1912323714133883e-08,3.189903306777264e-08
3.183641171522478e-08,3.1842680929539124e-08,3.1850742342187655e-08,3.18529641621379e-08,3.187550424998964e-08,3.189928651087248e-08,3.183573627635328e-08,3.184425544783265e-08
